DrugID,Cluster
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
682,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
683,2
685,2
685,2
685,2
687,2
687,2
687,2
687,2
687,2
687,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
688,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
690,2
